1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
17737, icy, byg:snowy_deciduous_forest_hills, CREATURE, alexsmobs:moose, 9, 3, 4
17738, icy, byg:snowy_deciduous_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
17739, icy, byg:snowy_deciduous_forest_hills, CREATURE, alexsmobs:crow, 10, 2, 2
17740, icy, byg:snowy_deciduous_forest_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
17741, icy, byg:snowy_deciduous_forest_hills, CREATURE, chococraft:chocobo, 10, 1, 2
17742, icy, byg:snowy_deciduous_forest_hills, CREATURE, untitledduckmod:duck, 22, 1, 2
17743, icy, byg:snowy_deciduous_forest_hills, CREATURE, untitledduckmod:goose, 22, 1, 2
17744, icy, byg:snowy_deciduous_forest_hills, AMBIENT, minecraft:bat, 10, 1, 2
17745, icy, byg:snowy_deciduous_forest_hills, AMBIENT, alexsmobs:fly, 5, 2, 3
17746, icy, byg:snowy_deciduous_forest_hills, AMBIENT, alexsmobs:cockroach, 5, 1, 3
17747, icy, byg:snowy_deciduous_forest_hills, AMBIENT, alexsmobs:fly, 5, 2, 3
17748, icy, byg:snowy_deciduous_forest_hills, AMBIENT, alexsmobs:cockroach, 5, 1, 3
17749, icy, byg:snowy_deciduous_forest_hills, AMBIENT, terraincognita:butterfly, 28, 2, 3
17750, icy, byg:snowy_deciduous_forest_hills, WATER_CREATURE, experimental_m:guara, 10, 1, 1
17751, icy, byg:snowy_deciduous_forest_hills, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
17752, icy, byg:snowy_deciduous_forest_hills, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
17753, icy, byg:snowy_deciduous_forest_hills, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
17754, icy, byg:snowy_deciduous_forest_hills, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
17755, icy, byg:snowy_deciduous_forest_hills, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
17756, icy, byg:snowy_deciduous_forest_hills, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
17757, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:spider, 30, 1, 2
17758, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:zombie, 30, 1, 2
17759, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
17760, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:skeleton, 30, 1, 2
17761, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:creeper, 30, 1, 2
17762, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:slime, 30, 1, 2
17763, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:enderman, 10, 1, 2
17764, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:witch, 5, 1, 1
17765, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, minecraft:ocelot, 5, 1, 1
17766, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:redstonegeode, 20, 1, 1
17767, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:quartzgeode, 20, 1, 1
17768, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:lapisgeode, 20, 1, 1
17769, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:irongeode, 20, 1, 1
17770, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:goldgeode, 20, 1, 1
17771, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:glowstonegeode, 20, 1, 1
17772, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:emeraldgeode, 20, 1, 1
17773, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:diamondgeode, 25, 1, 1
17774, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, geode:coalgeode, 20, 1, 1
17775, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
17776, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
17777, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, experimental_m:rotscal, 5, 1, 1
17778, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, touhou_little_maid:fairy, 30, 1, 2
17779, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, experimental_m:morb, 7, 1, 1
17780, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, experimental_m:kullo, 7, 1, 1
17781, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, neapolitan:plantain_spider, 30, 3, 5
17782, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
17783, jungle, byg:tropical_fungal_rainforest_hills, MONSTER, experimental_m:chilopoto, 6, 1, 2
17784, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, minecraft:sheep, 22, 2, 3
17785, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, minecraft:pig, 20, 2, 3
17786, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, minecraft:chicken, 20, 2, 3
17787, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, minecraft:cow, 18, 2, 3
17788, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, minecraft:parrot, 30, 1, 2
17789, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, minecraft:chicken, 20, 2, 3
17790, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:lyrebird, 8, 2, 3
17791, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:hummingbird, 18, 2, 3
17792, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:budgerigar, 10, 1, 2
17793, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:cockatoo, 8, 2, 3
17794, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:gouldianfinch, 5, 2, 3
17795, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:macaw, 6, 2, 3
17796, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, exoticbirds:toucan, 6, 2, 3
17797, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, untitledduckmod:duck, 22, 1, 2
17798, jungle, byg:tropical_fungal_rainforest_hills, CREATURE, untitledduckmod:goose, 22, 1, 2
17799, jungle, byg:tropical_fungal_rainforest_hills, AMBIENT, minecraft:bat, 10, 1, 2
17800, jungle, byg:tropical_fungal_rainforest_hills, WATER_CREATURE, experimental_m:guara, 10, 1, 1
17801, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:spider, 30, 1, 2
17802, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:zombie, 30, 1, 2
17803, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
17804, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:skeleton, 30, 1, 2
17805, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:creeper, 30, 1, 2
17806, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:slime, 30, 1, 2
17807, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:enderman, 10, 1, 2
17808, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:witch, 5, 1, 1
17809, jungle, byg:tropical_rainforest_hills, MONSTER, minecraft:ocelot, 5, 1, 1
17810, jungle, byg:tropical_rainforest_hills, MONSTER, geode:redstonegeode, 20, 1, 1
17811, jungle, byg:tropical_rainforest_hills, MONSTER, geode:quartzgeode, 20, 1, 1
17812, jungle, byg:tropical_rainforest_hills, MONSTER, geode:lapisgeode, 20, 1, 1
17813, jungle, byg:tropical_rainforest_hills, MONSTER, geode:irongeode, 20, 1, 1
17814, jungle, byg:tropical_rainforest_hills, MONSTER, geode:goldgeode, 20, 1, 1
17815, jungle, byg:tropical_rainforest_hills, MONSTER, geode:glowstonegeode, 20, 1, 1
17816, jungle, byg:tropical_rainforest_hills, MONSTER, geode:emeraldgeode, 20, 1, 1
17817, jungle, byg:tropical_rainforest_hills, MONSTER, geode:diamondgeode, 25, 1, 1
17818, jungle, byg:tropical_rainforest_hills, MONSTER, geode:coalgeode, 20, 1, 1
17819, jungle, byg:tropical_rainforest_hills, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
17820, jungle, byg:tropical_rainforest_hills, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
17821, jungle, byg:tropical_rainforest_hills, MONSTER, experimental_m:rotscal, 5, 1, 1
17822, jungle, byg:tropical_rainforest_hills, MONSTER, touhou_little_maid:fairy, 30, 1, 2
17823, jungle, byg:tropical_rainforest_hills, MONSTER, experimental_m:morb, 7, 1, 1
17824, jungle, byg:tropical_rainforest_hills, MONSTER, experimental_m:kullo, 7, 1, 1
17825, jungle, byg:tropical_rainforest_hills, MONSTER, neapolitan:plantain_spider, 30, 3, 5
17826, jungle, byg:tropical_rainforest_hills, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
17827, jungle, byg:tropical_rainforest_hills, MONSTER, experimental_m:chilopoto, 6, 1, 2
17828, jungle, byg:tropical_rainforest_hills, CREATURE, minecraft:sheep, 22, 2, 3
17829, jungle, byg:tropical_rainforest_hills, CREATURE, minecraft:pig, 20, 2, 3
17830, jungle, byg:tropical_rainforest_hills, CREATURE, minecraft:chicken, 20, 2, 3
17831, jungle, byg:tropical_rainforest_hills, CREATURE, minecraft:cow, 18, 2, 3
17832, jungle, byg:tropical_rainforest_hills, CREATURE, minecraft:parrot, 30, 1, 2
17833, jungle, byg:tropical_rainforest_hills, CREATURE, minecraft:chicken, 20, 2, 3
17834, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:lyrebird, 8, 2, 3
17835, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:hummingbird, 18, 2, 3
17836, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:budgerigar, 10, 1, 2
17837, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:cockatoo, 8, 2, 3
17838, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:gouldianfinch, 5, 2, 3
17839, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:macaw, 6, 2, 3
17840, jungle, byg:tropical_rainforest_hills, CREATURE, exoticbirds:toucan, 6, 2, 3
17841, jungle, byg:tropical_rainforest_hills, CREATURE, untitledduckmod:duck, 22, 1, 2
17842, jungle, byg:tropical_rainforest_hills, CREATURE, untitledduckmod:goose, 22, 1, 2
17843, jungle, byg:tropical_rainforest_hills, AMBIENT, minecraft:bat, 10, 1, 2
17844, jungle, byg:tropical_rainforest_hills, WATER_CREATURE, experimental_m:guara, 10, 1, 1
17845, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:spider, 30, 1, 2
17846, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:zombie, 30, 1, 2
17847, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
17848, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:skeleton, 30, 1, 2
17849, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:creeper, 30, 1, 2
17850, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:slime, 30, 1, 2
17851, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:enderman, 10, 1, 2
17852, plains, byg:wooded_grassland_plateau, MONSTER, minecraft:witch, 5, 1, 1
17853, plains, byg:wooded_grassland_plateau, MONSTER, geode:redstonegeode, 20, 1, 1
17854, plains, byg:wooded_grassland_plateau, MONSTER, geode:quartzgeode, 20, 1, 1
17855, plains, byg:wooded_grassland_plateau, MONSTER, geode:lapisgeode, 20, 1, 1
17856, plains, byg:wooded_grassland_plateau, MONSTER, geode:irongeode, 20, 1, 1
17857, plains, byg:wooded_grassland_plateau, MONSTER, geode:goldgeode, 20, 1, 1
17858, plains, byg:wooded_grassland_plateau, MONSTER, geode:glowstonegeode, 20, 1, 1
17859, plains, byg:wooded_grassland_plateau, MONSTER, geode:emeraldgeode, 20, 1, 1
17860, plains, byg:wooded_grassland_plateau, MONSTER, geode:diamondgeode, 25, 1, 1
17861, plains, byg:wooded_grassland_plateau, MONSTER, geode:coalgeode, 20, 1, 1
17862, plains, byg:wooded_grassland_plateau, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
17863, plains, byg:wooded_grassland_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
17864, plains, byg:wooded_grassland_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
17865, plains, byg:wooded_grassland_plateau, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
17866, plains, byg:wooded_grassland_plateau, MONSTER, experimental_m:rotscal, 5, 1, 1
17867, plains, byg:wooded_grassland_plateau, MONSTER, dungeonsmod:mimic, 5, 1, 1
17868, plains, byg:wooded_grassland_plateau, MONSTER, touhou_little_maid:fairy, 30, 1, 2
17869, plains, byg:wooded_grassland_plateau, MONSTER, experimental_m:morb, 7, 1, 1
17870, plains, byg:wooded_grassland_plateau, MONSTER, experimental_m:kullo, 7, 1, 1
17871, plains, byg:wooded_grassland_plateau, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
17872, plains, byg:wooded_grassland_plateau, MONSTER, experimental_m:chilopoto, 6, 1, 2
17873, plains, byg:wooded_grassland_plateau, CREATURE, minecraft:sheep, 22, 2, 3
17874, plains, byg:wooded_grassland_plateau, CREATURE, minecraft:pig, 20, 2, 3
17875, plains, byg:wooded_grassland_plateau, CREATURE, minecraft:chicken, 20, 2, 3
17876, plains, byg:wooded_grassland_plateau, CREATURE, minecraft:cow, 18, 2, 3
17877, plains, byg:wooded_grassland_plateau, CREATURE, minecraft:horse, 25, 2, 3
17878, plains, byg:wooded_grassland_plateau, CREATURE, minecraft:donkey, 5, 1, 3
17879, plains, byg:wooded_grassland_plateau, CREATURE, exoticbirds:hummingbird, 18, 2, 3
17880, plains, byg:wooded_grassland_plateau, CREATURE, exoticbirds:peafowl, 6, 2, 3
17881, plains, byg:wooded_grassland_plateau, CREATURE, exoticbirds:cassowary, 5, 2, 3
17882, plains, byg:wooded_grassland_plateau, CREATURE, exoticbirds:pigeon, 12, 2, 3
17883, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
17884, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:raccoon, 10, 2, 4
17885, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:crow, 10, 2, 2
17886, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
17887, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
17888, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:raccoon, 10, 2, 4
17889, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:crow, 10, 2, 2
17890, plains, byg:wooded_grassland_plateau, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
17891, plains, byg:wooded_grassland_plateau, CREATURE, chococraft:chocobo, 10, 1, 2
17892, plains, byg:wooded_grassland_plateau, CREATURE, untitledduckmod:duck, 22, 1, 2
17893, plains, byg:wooded_grassland_plateau, CREATURE, untitledduckmod:goose, 22, 1, 2
17894, plains, byg:wooded_grassland_plateau, AMBIENT, minecraft:bat, 10, 1, 2
17895, plains, byg:wooded_grassland_plateau, AMBIENT, supplementaries:firefly, 5, 3, 6
17896, plains, byg:wooded_grassland_plateau, AMBIENT, alexsmobs:fly, 5, 2, 3
17897, plains, byg:wooded_grassland_plateau, AMBIENT, alexsmobs:cockroach, 5, 1, 3
17898, plains, byg:wooded_grassland_plateau, AMBIENT, alexsmobs:fly, 5, 2, 3
17899, plains, byg:wooded_grassland_plateau, AMBIENT, alexsmobs:cockroach, 5, 1, 3
17900, plains, byg:wooded_grassland_plateau, AMBIENT, terraincognita:butterfly, 28, 2, 3
17901, plains, byg:wooded_grassland_plateau, WATER_CREATURE, experimental_m:guara, 10, 1, 1
17902, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
17903, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
17904, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
17905, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
17906, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
17907, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
17908, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
17909, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
17910, plains, byg:wooded_grassland_plateau, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
17911, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:spider, 30, 1, 2
17912, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:zombie, 30, 1, 2
17913, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
17914, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:skeleton, 30, 1, 2
17915, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:creeper, 30, 1, 2
17916, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:slime, 30, 1, 2
17917, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:enderman, 10, 1, 2
17918, taiga, byg:zelkova_forest_hills, MONSTER, minecraft:witch, 5, 1, 1
17919, taiga, byg:zelkova_forest_hills, MONSTER, geode:redstonegeode, 20, 1, 1
17920, taiga, byg:zelkova_forest_hills, MONSTER, geode:quartzgeode, 20, 1, 1
17921, taiga, byg:zelkova_forest_hills, MONSTER, geode:lapisgeode, 20, 1, 1
17922, taiga, byg:zelkova_forest_hills, MONSTER, geode:irongeode, 20, 1, 1
17923, taiga, byg:zelkova_forest_hills, MONSTER, geode:goldgeode, 20, 1, 1
17924, taiga, byg:zelkova_forest_hills, MONSTER, geode:glowstonegeode, 20, 1, 1
17925, taiga, byg:zelkova_forest_hills, MONSTER, geode:emeraldgeode, 20, 1, 1
17926, taiga, byg:zelkova_forest_hills, MONSTER, geode:diamondgeode, 25, 1, 1
17927, taiga, byg:zelkova_forest_hills, MONSTER, geode:coalgeode, 20, 1, 1
17928, taiga, byg:zelkova_forest_hills, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
17929, taiga, byg:zelkova_forest_hills, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
17930, taiga, byg:zelkova_forest_hills, MONSTER, experimental_m:rotscal, 5, 1, 1
17931, taiga, byg:zelkova_forest_hills, MONSTER, dungeonsmod:notehead, 5, 1, 1
17932, taiga, byg:zelkova_forest_hills, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
17933, taiga, byg:zelkova_forest_hills, MONSTER, dungeonsmod:pice, 5, 1, 1
17934, taiga, byg:zelkova_forest_hills, MONSTER, touhou_little_maid:fairy, 30, 1, 2
17935, taiga, byg:zelkova_forest_hills, MONSTER, experimental_m:morb, 7, 1, 1
17936, taiga, byg:zelkova_forest_hills, MONSTER, experimental_m:kullo, 7, 1, 1
17937, taiga, byg:zelkova_forest_hills, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
17938, taiga, byg:zelkova_forest_hills, MONSTER, experimental_m:chilopoto, 6, 1, 2
17939, taiga, byg:zelkova_forest_hills, CREATURE, minecraft:sheep, 22, 2, 3
17940, taiga, byg:zelkova_forest_hills, CREATURE, minecraft:pig, 20, 2, 3
17941, taiga, byg:zelkova_forest_hills, CREATURE, minecraft:chicken, 20, 2, 3
17942, taiga, byg:zelkova_forest_hills, CREATURE, minecraft:cow, 18, 2, 3
17943, taiga, byg:zelkova_forest_hills, CREATURE, minecraft:wolf, 15, 2, 3
17944, taiga, byg:zelkova_forest_hills, CREATURE, exoticbirds:robin, 12, 2, 3
17945, taiga, byg:zelkova_forest_hills, CREATURE, exoticbirds:owl, 6, 2, 3
17946, taiga, byg:zelkova_forest_hills, CREATURE, exoticbirds:woodpecker, 12, 2, 3
17947, taiga, byg:zelkova_forest_hills, CREATURE, untitledduckmod:duck, 22, 1, 2
17948, taiga, byg:zelkova_forest_hills, CREATURE, untitledduckmod:goose, 22, 1, 2
17949, taiga, byg:zelkova_forest_hills, AMBIENT, minecraft:bat, 10, 1, 2
17950, taiga, byg:zelkova_forest_hills, WATER_CREATURE, experimental_m:guara, 10, 1, 1
17951, plains, byg:flowering_meadow, MONSTER, minecraft:spider, 30, 1, 2
17952, plains, byg:flowering_meadow, MONSTER, minecraft:zombie, 30, 1, 2
17953, plains, byg:flowering_meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
17954, plains, byg:flowering_meadow, MONSTER, minecraft:skeleton, 30, 1, 2
17955, plains, byg:flowering_meadow, MONSTER, minecraft:creeper, 30, 1, 2
17956, plains, byg:flowering_meadow, MONSTER, minecraft:slime, 30, 1, 2
17957, plains, byg:flowering_meadow, MONSTER, minecraft:enderman, 10, 1, 2
17958, plains, byg:flowering_meadow, MONSTER, minecraft:witch, 5, 1, 1
17959, plains, byg:flowering_meadow, MONSTER, geode:redstonegeode, 20, 1, 1
17960, plains, byg:flowering_meadow, MONSTER, geode:quartzgeode, 20, 1, 1
17961, plains, byg:flowering_meadow, MONSTER, geode:lapisgeode, 20, 1, 1
17962, plains, byg:flowering_meadow, MONSTER, geode:irongeode, 20, 1, 1
17963, plains, byg:flowering_meadow, MONSTER, geode:goldgeode, 20, 1, 1
17964, plains, byg:flowering_meadow, MONSTER, geode:glowstonegeode, 20, 1, 1
17965, plains, byg:flowering_meadow, MONSTER, geode:emeraldgeode, 20, 1, 1
17966, plains, byg:flowering_meadow, MONSTER, geode:diamondgeode, 25, 1, 1
17967, plains, byg:flowering_meadow, MONSTER, geode:coalgeode, 20, 1, 1
17968, plains, byg:flowering_meadow, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
17969, plains, byg:flowering_meadow, MONSTER, alexsmobs:centipede_head, 8, 1, 1
17970, plains, byg:flowering_meadow, MONSTER, alexsmobs:centipede_head, 8, 1, 1
17971, plains, byg:flowering_meadow, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
17972, plains, byg:flowering_meadow, MONSTER, experimental_m:rotscal, 5, 1, 1
17973, plains, byg:flowering_meadow, MONSTER, dungeonsmod:mimic, 5, 1, 1
17974, plains, byg:flowering_meadow, MONSTER, touhou_little_maid:fairy, 30, 1, 2
17975, plains, byg:flowering_meadow, MONSTER, experimental_m:morb, 7, 1, 1
17976, plains, byg:flowering_meadow, MONSTER, experimental_m:kullo, 7, 1, 1
17977, plains, byg:flowering_meadow, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
17978, plains, byg:flowering_meadow, MONSTER, experimental_m:chilopoto, 6, 1, 2
17979, plains, byg:flowering_meadow, CREATURE, minecraft:sheep, 22, 2, 3
17980, plains, byg:flowering_meadow, CREATURE, minecraft:pig, 20, 2, 3
17981, plains, byg:flowering_meadow, CREATURE, minecraft:chicken, 20, 2, 3
17982, plains, byg:flowering_meadow, CREATURE, minecraft:cow, 18, 2, 3
17983, plains, byg:flowering_meadow, CREATURE, exoticbirds:hummingbird, 18, 2, 3
17984, plains, byg:flowering_meadow, CREATURE, exoticbirds:peafowl, 6, 2, 3
17985, plains, byg:flowering_meadow, CREATURE, exoticbirds:cassowary, 5, 2, 3
17986, plains, byg:flowering_meadow, CREATURE, exoticbirds:pigeon, 12, 2, 3
17987, plains, byg:flowering_meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
17988, plains, byg:flowering_meadow, CREATURE, alexsmobs:crow, 10, 2, 2
17989, plains, byg:flowering_meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
17990, plains, byg:flowering_meadow, CREATURE, alexsmobs:crow, 10, 2, 2
17991, plains, byg:flowering_meadow, CREATURE, chococraft:chocobo, 10, 1, 2
17992, plains, byg:flowering_meadow, CREATURE, untitledduckmod:duck, 22, 1, 2
17993, plains, byg:flowering_meadow, CREATURE, untitledduckmod:goose, 22, 1, 2
17994, plains, byg:flowering_meadow, AMBIENT, minecraft:bat, 10, 1, 2
